AX AY AZ AT GX GY GZ GT TS
-0.11 -0.11 -2.04 -2.27 13.55 10.8 9.83 34.18 1655503831.3857918
-0.11 -0.11 -2.04 -2.27 11.29 7.63 8.42 27.34 1655503831.389109
-0.11 -0.11 -2.04 -2.26 12.15 8.73 9.4 30.27 1655503831.3923926
-0.11 -0.11 -2.04 -2.27 14.16 8.12 9.64 31.92 1655503831.3957024
-0.11 -0.11 -2.04 -2.27 13.31 8.48 9.22 31.01 1655503831.399187
-0.11 -0.11 -2.04 -2.27 13.67 8.06 8.73 30.46 1655503831.4023995
-0.1 -0.12 -2.04 -2.27 12.15 9.09 9.34 30.58 1655503831.4054382
-0.11 -0.11 -2.04 -2.26 13.37 9.09 9.34 31.8 1655503831.4086025
-0.11 -0.11 -2.04 -2.26 14.28 10.25 8.85 33.39 1655503831.4120638
-0.11 -0.12 -2.04 -2.26 12.39 9.83 8.54 30.76 1655503831.4153223
-0.11 -0.11 -2.04 -2.26 13.49 10.74 8.3 32.53 1655503831.4185605
-0.11 -0.11 -2.03 -2.25 13.49 9.83 9.83 33.14 1655503831.4221187
-0.11 -0.11 -2.04 -2.27 12.88 9.58 9.16 31.62 1655503831.4253159
-0.11 -0.11 -2.03 -2.25 12.33 9.77 9.89 31.98 1655503831.4285893
-0.11 -0.11 -2.04 -2.26 11.84 9.77 9.4 31.01 1655503831.431989
-0.11 -0.11 -2.04 -2.26 11.72 11.47 7.39 30.58 1655503831.4352021
-0.1 -0.11 -2.04 -2.25 12.57 10.5 9.28 32.35 1655503831.4385016
-0.11 -0.11 -2.04 -2.26 12.02 10.38 8.79 31.19 1655503831.441983
-0.11 -0.11 -2.05 -2.27 11.78 11.72 7.93 31.43 1655503831.445238
-0.11 -0.11 -2.05 -2.27 13.31 10.07 8.12 31.49 1655503831.4484951
-0.11 -0.12 -2.04 -2.26 14.1 10.99 8.61 33.69 1655503831.4517727
-0.11 -0.11 -2.04 -2.26 11.17 9.58 8.67 29.42 1655503831.4552348
-0.11 -0.11 -2.04 -2.26 12.57 10.19 9.22 31.98 1655503831.4584
-0.11 -0.11 -2.04 -2.26 12.21 8.73 8.0 28.93 1655503831.4615967
-0.1 -0.11 -2.04 -2.25 13.12 10.5 9.09 32.71 1655503831.4651513
-0.11 -0.11 -2.04 -2.26 12.7 9.77 9.58 32.04 1655503831.4683807
-0.11 -0.12 -2.04 -2.27 12.21 9.64 8.36 30.21 1655503831.4717035
-0.1 -0.11 -2.04 -2.26 11.54 9.34 9.7 30.58 1655503831.4748764
-0.11 -0.12 -2.04 -2.26 12.76 9.7 10.19 32.65 1655503831.478436
-0.11 -0.12 -2.04 -2.26 12.94 10.93 10.56 34.42 1655503831.4817193
-0.11 -0.11 -2.04 -2.26 12.45 10.19 8.12 30.76 1655503831.4849417
-0.11 -0.11 -2.04 -2.26 12.82 9.7 7.75 30.27 1655503831.488163
-0.11 -0.11 -2.04 -2.26 13.24 10.13 9.16 32.53 1655503831.4915702
-0.11 -0.11 -2.04 -2.26 11.84 9.58 8.91 30.33 1655503831.4948506
-0.11 -0.12 -2.04 -2.27 11.78 10.62 9.03 31.43 1655503831.4984322
-0.11 -0.11 -2.05 -2.27 13.12 9.28 8.67 31.07 1655503831.50163
-0.11 -0.11 -2.04 -2.26 13.31 9.83 9.46 32.59 1655503831.505035
-0.11 -0.11 -2.04 -2.27 12.39 8.79 10.86 32.04 1655503831.5088096
-0.11 -0.12 -2.04 -2.27 12.88 7.63 8.67 29.17 1655503831.5114818
-0.11 -0.12 -2.04 -2.26 12.45 8.85 9.52 30.82 1655503831.5150743
-0.11 -0.11 -2.04 -2.26 13.31 10.31 8.48 32.1 1655503831.5184145
-0.11 -0.12 -2.04 -2.27 12.51 8.97 9.52 31.01 1655503831.5217223
-0.11 -0.11 -2.03 -2.26 10.8 9.95 8.79 29.54 1655503831.5252097
-0.11 -0.11 -2.04 -2.26 12.45 9.7 9.77 31.92 1655503831.5284386
-0.11 -0.11 -2.04 -2.27 13.31 9.52 9.03 31.86 1655503831.5316405
-0.11 -0.11 -2.05 -2.26 11.6 11.84 8.18 31.62 1655503831.5351086
-0.11 -0.12 -2.04 -2.26 11.17 7.75 9.34 28.26 1655503831.5385914
-0.11 -0.11 -2.04 -2.27 11.47 8.73 9.52 29.72 1655503831.5415545
-0.11 -0.12 -2.04 -2.27 12.45 9.52 8.79 30.76 1655503831.5449834
-0.11 -0.11 -2.04 -2.26 13.31 9.28 8.79 31.37 1655503831.5482821
-0.11 -0.11 -2.03 -2.25 12.51 10.93 8.97 32.41 1655503831.551528
-0.11 -0.11 -2.04 -2.26 14.16 9.83 8.85 32.84 1655503831.555205
-0.11 -0.11 -2.04 -2.27 13.98 10.01 9.34 33.33 1655503831.5582871
-0.11 -0.11 -2.04 -2.26 13.18 11.35 9.52 34.06 1655503831.561899
-0.11 -0.11 -2.04 -2.26 12.27 10.86 9.16 32.29 1655503831.5647945
-0.11 -0.11 -2.04 -2.26 13.31 9.64 8.73 31.68 1655503831.568103
-0.1 -0.11 -2.06 -2.28 13.67 10.31 7.81 31.8 1655503831.5724585
-0.11 -0.12 -2.04 -2.26 12.7 9.22 8.97 30.88 1655503831.5747185
-0.11 -0.11 -2.05 -2.27 12.45 9.4 9.83 31.68 1655503831.578021
-0.11 -0.11 -2.04 -2.26 12.39 9.46 8.79 30.64 1655503831.5813522
-0.11 -0.11 -2.04 -2.26 13.18 10.25 8.3 31.74 1655503831.5846722
-0.11 -0.11 -2.04 -2.26 12.39 10.19 8.67 31.25 1655503831.5880158
-0.11 -0.11 -2.04 -2.26 13.18 8.97 9.83 31.98 1655503831.591302
-0.11 -0.12 -2.04 -2.27 12.39 8.73 9.46 30.58 1655503831.594611
-0.11 -0.12 -2.04 -2.26 12.7 9.03 10.25 31.98 1655503831.5980818
-0.11 -0.11 -2.04 -2.25 12.88 9.52 8.79 31.19 1655503831.6012309
-0.11 -0.11 -2.03 -2.25 13.49 9.95 9.28 32.71 1655503831.6045566
-0.11 -0.11 -2.04 -2.26 15.08 8.48 8.12 31.68 1655503831.6081672
-0.11 -0.12 -2.04 -2.26 13.98 10.19 9.16 33.33 1655503831.6113014
-0.11 -0.11 -2.04 -2.26 13.67 10.8 10.01 34.48 1655503831.6143858
-0.11 -0.11 -2.05 -2.27 12.02 10.5 9.4 31.92 1655503831.617488
-0.11 -0.11 -2.04 -2.25 11.96 10.19 8.42 30.58 1655503831.620807
-0.11 -0.11 -2.04 -2.26 13.92 9.58 9.34 32.84 1655503831.6241846
-0.11 -0.11 -2.04 -2.26 11.96 10.68 9.22 31.86 1655503831.627477
-0.11 -0.12 -2.04 -2.26 12.51 12.08 8.48 33.08 1655503831.63072
-0.11 -0.12 -2.04 -2.26 13.24 10.31 8.73 32.29 1655503831.6340024
-0.1 -0.12 -2.04 -2.26 11.35 9.52 9.09 29.97 1655503831.6374254
-0.11 -0.12 -2.04 -2.26 12.51 8.67 9.22 30.4 1655503831.6409314
-0.1 -0.12 -2.04 -2.26 13.06 9.83 9.28 32.17 1655503831.6442406
-0.11 -0.12 -2.04 -2.27 13.67 10.01 8.97 32.65 1655503831.6477528
-0.11 -0.11 -2.04 -2.26 13.12 10.5 9.7 33.33 1655503831.651009
-0.11 -0.11 -2.04 -2.26 13.85 10.38 8.61 32.84 1655503831.6542106
-0.11 -0.12 -2.04 -2.27 13.67 9.7 9.16 32.53 1655503831.6573148
-0.11 -0.11 -2.04 -2.26 11.35 8.97 10.44 30.76 1655503831.6608262
-0.11 -0.11 -2.04 -2.26 12.7 10.44 9.28 32.41 1655503831.66426
-0.11 -0.11 -2.04 -2.27 14.4 9.83 10.19 34.42 1655503831.667592
-0.1 -0.11 -2.03 -2.25 13.61 8.36 9.28 31.25 1655503831.6708658
-0.11 -0.12 -2.03 -2.26 12.27 8.61 9.46 30.33 1655503831.6741545
-0.11 -0.11 -2.04 -2.26 13.79 9.7 9.89 33.39 1655503831.6775255
-0.11 -0.12 -2.04 -2.26 13.92 9.7 9.16 32.78 1655503831.680846
-0.11 -0.11 -2.04 -2.27 11.84 9.58 10.19 31.62 1655503831.6841698
-0.11 -0.12 -2.04 -2.27 11.29 9.34 10.01 30.64 1655503831.6874747
-0.11 -0.11 -2.04 -2.27 11.54 9.7 10.86 32.1 1655503831.6907873
-0.11 -0.11 -2.03 -2.26 12.45 10.44 9.03 31.92 1655503831.6941056
-0.11 -0.12 -2.04 -2.27 10.8 8.97 8.79 28.56 1655503831.6976607
-0.11 -0.11 -2.04 -2.26 11.96 8.91 9.16 30.03 1655503831.7008154
-0.11 -0.12 -2.04 -2.26 14.47 9.28 9.09 32.84 1655503831.7045598
-0.11 -0.11 -2.04 -2.26 12.63 10.5 9.4 32.53 1655503831.7072353
-0.11 -0.11 -2.04 -2.27 13.67 9.77 9.64 33.08 1655503831.7108252
-0.11 -0.11 -2.04 -2.26 12.39 9.52 8.79 30.7 1655503831.7142444
-0.11 -0.11 -2.04 -2.26 13.18 9.03 9.09 31.31 1655503831.7187
-0.11 -0.11 -2.04 -2.27 14.59 10.19 9.77 34.55 1655503831.720723
-0.11 -0.11 -2.04 -2.26 13.06 9.28 9.4 31.74 1655503831.724304
-0.11 -0.11 -2.04 -2.26 12.15 10.8 8.91 31.86 1655503831.7274284
-0.11 -0.11 -2.04 -2.26 12.88 9.77 8.97 31.62 1655503831.7308297
-0.11 -0.12 -2.04 -2.27 13.79 9.34 8.36 31.49 1655503831.7342489
-0.11 -0.11 -2.04 -2.26 12.57 9.7 9.58 31.86 1655503831.7386184
-0.11 -0.12 -2.04 -2.26 13.43 8.85 9.28 31.56 1655503831.7411122
-0.11 -0.11 -2.03 -2.25 13.06 9.52 7.81 30.4 1655503831.74416
-0.11 -0.11 -2.04 -2.26 12.82 8.91 9.22 30.94 1655503831.7471437
-0.11 -0.11 -2.04 -2.26 13.18 9.95 9.46 32.59 1655503831.7505822
-0.11 -0.11 -2.04 -2.26 11.6 9.83 9.46 30.88 1655503831.7541513
-0.11 -0.11 -2.03 -2.26 13.37 9.4 9.77 32.53 1655503831.7585213
-0.11 -0.12 -2.04 -2.27 13.43 10.8 8.48 32.71 1655503831.7610455
-0.11 -0.11 -2.05 -2.26 12.63 9.28 8.79 30.7 1655503831.7637534
-0.11 -0.11 -2.03 -2.25 13.0 10.01 9.22 32.23 1655503831.7670457
-0.11 -0.11 -2.04 -2.26 12.63 10.38 8.85 31.86 1655503831.7706873
-0.11 -0.11 -2.04 -2.27 12.27 9.7 8.85 30.82 1655503831.7750275
-0.11 -0.11 -2.03 -2.25 12.39 10.56 9.77 32.71 1655503831.7771363
-0.11 -0.11 -2.04 -2.25 13.06 9.28 9.7 32.04 1655503831.780645
-0.11 -0.11 -2.04 -2.26 14.04 10.13 9.16 33.33 1655503831.7838943
-0.11 -0.11 -2.04 -2.26 12.33 9.89 8.85 31.07 1655503831.787259
-0.11 -0.11 -2.04 -2.26 12.94 9.52 9.4 31.86 1655503831.7905953
-0.11 -0.11 -2.04 -2.26 13.31 9.4 9.58 32.29 1655503831.7942429
-0.11 -0.11 -2.04 -2.26 13.49 8.79 9.28 31.56 1655503831.797002
-0.11 -0.11 -2.03 -2.26 11.23 9.64 9.28 30.15 1655503831.8001783
-0.11 -0.11 -2.03 -2.26 14.47 10.44 10.07 34.97 1655503831.8036244
-0.11 -0.11 -2.05 -2.27 14.53 11.66 8.73 34.91 1655503831.806843
-0.11 -0.11 -2.05 -2.27 13.61 10.62 9.28 33.51 1655503831.8101997
-0.11 -0.12 -2.04 -2.26 11.47 10.38 9.28 31.13 1655503831.8134954
-0.11 -0.12 -2.04 -2.27 12.45 10.99 8.85 32.29 1655503831.8169212
-0.11 -0.12 -2.05 -2.27 14.34 10.25 9.22 33.81 1655503831.8201156
-0.11 -0.12 -2.04 -2.26 13.0 9.34 9.28 31.62 1655503831.8235152
-0.11 -0.11 -2.03 -2.26 11.96 10.07 9.16 31.19 1655503831.8266845
-0.11 -0.11 -2.04 -2.26 11.35 10.19 8.97 30.52 1655503831.8303378
-0.11 -0.11 -2.04 -2.26 12.08 12.76 8.54 33.39 1655503831.833313
-0.11 -0.12 -2.04 -2.27 10.68 10.8 9.7 31.19 1655503831.8366137
-0.11 -0.12 -2.03 -2.26 13.24 9.58 9.7 32.53 1655503831.8401043
-0.11 -0.12 -2.04 -2.27 12.45 9.52 10.25 32.23 1655503831.843397
-0.11 -0.11 -2.04 -2.26 13.24 10.74 9.34 33.33 1655503831.8468115
-0.11 -0.12 -2.04 -2.26 13.49 10.31 9.4 33.2 1655503831.8499284
-0.11 -0.12 -2.04 -2.26 14.16 8.97 8.54 31.68 1655503831.853305
-0.11 -0.12 -2.05 -2.28 13.67 10.31 9.64 33.63 1655503831.8569157
-0.11 -0.11 -2.04 -2.27 12.27 8.91 9.7 30.88 1655503831.8601682
-0.11 -0.12 -2.04 -2.26 12.7 9.64 10.07 32.41 1655503831.8636837
-0.11 -0.12 -2.04 -2.26 14.16 9.22 9.28 32.65 1655503831.866669
-0.11 -0.11 -2.04 -2.27 13.55 9.28 9.22 32.04 1655503831.8702025
-0.1 -0.12 -2.04 -2.26 12.76 10.31 9.58 32.65 1655503831.8735836
-0.11 -0.11 -2.04 -2.26 12.7 9.22 8.67 30.58 1655503831.8767097
-0.11 -0.11 -2.04 -2.26 12.82 9.16 10.07 32.04 1655503831.879896
-0.11 -0.11 -2.04 -2.27 13.06 10.8 9.77 33.63 1655503831.883304
-0.11 -0.11 -2.04 -2.26 13.12 8.42 9.34 30.88 1655503831.886528
-0.11 -0.12 -2.04 -2.27 14.22 8.48 9.83 32.53 1655503831.8906267
-0.11 -0.11 -2.04 -2.26 15.08 9.03 9.77 33.87 1655503831.8934746
-0.11 -0.12 -2.04 -2.26 13.37 8.48 9.09 30.94 1655503831.8970048
-0.11 -0.11 -2.04 -2.26 13.31 8.54 9.7 31.56 1655503831.899735
-0.11 -0.11 -2.04 -2.27 13.85 8.73 9.03 31.62 1655503831.9033682
-0.11 -0.11 -2.04 -2.27 14.47 10.38 7.14 31.98 1655503831.9066997
-0.11 -0.11 -2.04 -2.26 13.85 10.13 8.42 32.41 1655503831.9099343
-0.11 -0.11 -2.04 -2.26 13.24 8.61 8.73 30.58 1655503831.9134088
-0.11 -0.11 -2.04 -2.26 13.0 9.28 9.34 31.62 1655503831.9169655
-0.11 -0.11 -2.04 -2.26 12.57 8.54 9.64 30.76 1655503831.9197013
-0.11 -0.11 -2.04 -2.26 13.61 7.93 7.93 29.48 1655503831.9231033
-0.11 -0.11 -2.03 -2.25 13.31 8.61 8.48 30.4 1655503831.9264235
-0.11 -0.12 -2.04 -2.26 13.73 10.38 9.89 34.0 1655503831.9294527
-0.11 -0.11 -2.03 -2.26 14.34 10.31 9.58 34.24 1655503831.9329107
-0.11 -0.11 -2.04 -2.26 12.21 8.48 8.97 29.66 1655503831.936166
-0.11 -0.11 -2.04 -2.26 12.82 9.83 9.03 31.68 1655503831.9395206
-0.11 -0.11 -2.04 -2.26 13.98 10.19 8.3 32.47 1655503831.942778
-0.11 -0.11 -2.04 -2.26 12.76 10.56 8.67 31.98 1655503831.9461033
-0.11 -0.11 -2.04 -2.26 11.47 10.38 8.3 30.15 1655503831.949398
-0.11 -0.11 -2.04 -2.27 13.18 9.7 8.67 31.56 1655503831.952706
-0.11 -0.11 -2.04 -2.26 13.31 9.83 9.34 32.47 1655503831.956007
-0.11 -0.11 -2.03 -2.26 12.88 9.64 9.7 32.23 1655503831.9593065
-0.11 -0.11 -2.04 -2.26 13.18 8.97 8.85 31.01 1655503831.9626358
-0.11 -0.11 -2.04 -2.26 12.27 9.7 9.7 31.68 1655503831.966146
-0.11 -0.11 -2.03 -2.25 12.94 10.68 9.64 33.26 1655503831.9692092
-0.11 -0.11 -2.03 -2.25 15.75 10.74 8.36 34.85 1655503831.9725087
-0.11 -0.11 -2.04 -2.26 15.01 10.44 8.36 33.81 1655503831.9765184
-0.11 -0.11 -2.04 -2.26 13.79 10.86 9.46 34.12 1655503831.9791923
-0.1 -0.12 -2.04 -2.26 12.33 10.19 8.12 30.64 1655503831.9826052
-0.11 -0.11 -2.04 -2.26 13.79 9.64 8.67 32.1 1655503831.9858637
-0.1 -0.11 -2.04 -2.26 13.12 10.56 9.89 33.57 1655503831.9892187
-0.1 -0.12 -2.04 -2.26 11.78 10.19 9.28 31.25 1655503831.992522
-0.11 -0.12 -2.04 -2.26 12.45 11.66 9.16 33.26 1655503831.9959977
-0.11 -0.11 -2.04 -2.26 11.47 10.74 8.61 30.82 1655503831.9991915
-0.11 -0.12 -2.04 -2.26 12.82 10.01 9.28 32.1 1655503832.002475
-0.11 -0.11 -2.04 -2.26 11.66 8.85 9.09 29.6 1655503832.0060718
-0.11 -0.11 -2.04 -2.27 13.55 9.4 9.89 32.84 1655503832.0092165
-0.11 -0.11 -2.05 -2.27 13.24 11.17 8.91 33.33 1655503832.0121837
-0.11 -0.11 -2.04 -2.27 13.61 9.83 7.51 30.94 1655503832.015348
-0.11 -0.12 -2.04 -2.27 12.45 10.01 8.36 30.82 1655503832.018683
-0.11 -0.11 -2.04 -2.26 12.7 8.36 9.4 30.46 1655503832.022016
-0.11 -0.11 -2.04 -2.26 12.27 10.01 8.42 30.7 1655503832.0253632
-0.11 -0.11 -2.04 -2.26 12.39 9.58 9.58 31.56 1655503832.0286028
-0.11 -0.11 -2.03 -2.25 12.82 9.4 9.22 31.43 1655503832.032029
-0.11 -0.12 -2.04 -2.26 13.92 10.38 9.28 33.57 1655503832.0353012
-0.11 -0.11 -2.03 -2.26 13.49 10.25 10.25 34.0 1655503832.0387197
-0.11 -0.11 -2.04 -2.25 12.88 9.83 8.79 31.49 1655503832.04188
-0.11 -0.11 -2.04 -2.26 13.61 10.8 8.79 33.2 1655503832.0452142
-0.11 -0.11 -2.04 -2.27 12.08 9.16 9.77 31.01 1655503832.048596
-0.11 -0.11 -2.04 -2.26 11.84 9.77 8.18 29.79 1655503832.05193
-0.11 -0.11 -2.03 -2.25 11.84 9.03 9.34 30.21 1655503832.0551808
-0.11 -0.11 -2.04 -2.26 12.21 10.19 9.64 32.04 1655503832.0584993
-0.11 -0.11 -2.04 -2.26 12.51 10.62 9.16 32.29 1655503832.0618641
-0.11 -0.11 -2.04 -2.26 13.31 10.07 9.7 33.08 1655503832.065176
-0.11 -0.11 -2.04 -2.25 12.94 11.84 7.81 32.59 1655503832.0684564
-0.11 -0.11 -2.04 -2.26 13.12 10.8 8.18 32.1 1655503832.0718496
-0.11 -0.11 -2.04 -2.26 12.7 10.19 8.61 31.49 1655503832.0751421
-0.11 -0.11 -2.04 -2.26 12.33 9.95 9.52 31.8 1655503832.0783243
-0.11 -0.11 -2.05 -2.27 14.95 9.89 8.91 33.75 1655503832.081972
-0.11 -0.11 -2.04 -2.27 12.08 10.44 9.46 31.98 1655503832.0850055
-0.11 -0.11 -2.04 -2.27 12.02 9.46 9.03 30.52 1655503832.0885205
-0.11 -0.11 -2.04 -2.26 11.78 9.03 8.0 28.81 1655503832.091697
-0.11 -0.12 -2.03 -2.27 11.72 10.31 7.81 29.85 1655503832.0951347
-0.11 -0.12 -2.03 -2.26 12.39 10.07 7.14 29.6 1655503832.0985684
-0.11 -0.12 -2.03 -2.26 12.63 8.61 8.85 30.09 1655503832.1015577
-0.11 -0.12 -2.04 -2.27 13.31 8.36 8.67 30.33 1655503832.105536
-0.11 -0.12 -2.05 -2.28 13.24 10.31 9.89 33.45 1655503832.1085212
-0.11 -0.12 -2.04 -2.27 12.94 10.19 9.77 32.9 1655503832.1118586
-0.11 -0.12 -2.03 -2.26 13.37 9.77 9.52 32.65 1655503832.1151302
-0.11 -0.12 -2.04 -2.28 12.27 9.77 9.28 31.31 1655503832.1185348
-0.11 -0.11 -2.04 -2.26 13.92 10.19 9.46 33.57 1655503832.1218557
-0.11 -0.11 -2.03 -2.26 13.37 8.48 9.16 31.01 1655503832.1250918
-0.11 -0.11 -2.03 -2.25 14.22 7.93 9.28 31.43 1655503832.1288447
-0.11 -0.11 -2.04 -2.25 12.39 9.77 8.67 30.82 1655503832.1317189
-0.11 -0.11 -2.04 -2.27 13.98 10.25 8.24 32.47 1655503832.1351733
-0.11 -0.11 -2.04 -2.26 14.22 10.5 8.85 33.57 1655503832.1387253
-0.11 -0.11 -2.04 -2.27 13.85 11.11 8.61 33.57 1655503832.1425953
-0.11 -0.11 -2.05 -2.26 12.51 10.74 9.46 32.71 1655503832.1454353
-0.11 -0.11 -2.04 -2.26 12.82 8.85 10.19 31.86 1655503832.1483088
-0.11 -0.11 -2.04 -2.27 13.24 10.5 9.58 33.33 1655503832.1516883
-0.11 -0.11 -2.04 -2.26 13.0 8.54 9.4 30.94 1655503832.1550152
-0.11 -0.11 -2.04 -2.26 13.0 8.97 9.16 31.13 1655503832.158312
-0.1 -0.11 -2.03 -2.25 12.51 8.54 8.42 29.48 1655503832.1626408
-0.11 -0.11 -2.04 -2.25 13.31 8.91 8.97 31.19 1655503832.1650121
-0.11 -0.11 -2.04 -2.26 13.0 8.91 8.18 30.09 1655503832.168204
-0.11 -0.11 -2.04 -2.26 12.45 11.29 8.91 32.65 1655503832.1715364
-0.11 -0.12 -2.04 -2.27 11.66 10.74 8.42 30.82 1655503832.174871
-0.11 -0.11 -2.05 -2.27 11.84 9.52 9.03 30.4 1655503832.1795053
-0.11 -0.11 -2.05 -2.27 11.54 9.4 7.63 28.56 1655503832.1814795
-0.11 -0.11 -2.04 -2.26 11.41 10.25 8.18 29.85 1655503832.1848412
-0.11 -0.11 -2.04 -2.27 11.66 11.29 8.67 31.62 1655503832.1882596
-0.11 -0.11 -2.04 -2.26 11.72 10.01 9.46 31.19 1655503832.191415
-0.11 -0.11 -2.03 -2.25 13.06 11.23 8.97 33.26 1655503832.1948605
-0.11 -0.12 -2.03 -2.26 13.12 11.96 8.48 33.57 1655503832.1980572
-0.11 -0.11 -2.04 -2.26 14.16 9.46 9.46 33.08 1655503832.2010734
-0.11 -0.11 -2.04 -2.26 12.02 9.89 9.09 31.01 1655503832.2044127
-0.11 -0.11 -2.04 -2.26 12.63 10.62 8.54 31.8 1655503832.2077749
-0.11 -0.11 -2.04 -2.26 14.22 9.16 7.69 31.07 1655503832.2110312
-0.11 -0.12 -2.04 -2.27 12.27 9.46 9.46 31.19 1655503832.2144053
-0.11 -0.11 -2.04 -2.27 11.54 9.7 9.34 30.58 1655503832.2176285
-0.11 -0.12 -2.04 -2.27 12.02 10.07 9.46 31.56 1655503832.2209208
-0.11 -0.11 -2.04 -2.26 12.7 10.31 7.93 30.94 1655503832.2242887
-0.11 -0.12 -2.04 -2.26 12.51 9.22 8.12 29.85 1655503832.2278266
-0.11 -0.11 -2.04 -2.26 14.28 9.7 9.46 33.45 1655503832.2308502
-0.11 -0.11 -2.04 -2.27 12.82 9.64 9.58 32.04 1655503832.2342486
-0.11 -0.11 -2.05 -2.27 13.79 9.7 9.22 32.71 1655503832.2376037
-0.11 -0.11 -2.04 -2.26 12.76 9.22 9.4 31.37 1655503832.2407825
-0.11 -0.12 -2.04 -2.27 12.94 9.03 9.09 31.07 1655503832.2443764
-0.11 -0.12 -2.04 -2.26 12.7 9.89 9.7 32.29 1655503832.2475898
-0.11 -0.11 -2.04 -2.27 12.15 9.95 9.4 31.49 1655503832.2511623
-0.11 -0.11 -2.04 -2.25 11.41 9.58 10.74 31.74 1655503832.2544208
-0.11 -0.11 -2.03 -2.25 12.33 11.05 9.52 32.9 1655503832.257724
-0.11 -0.11 -2.04 -2.26 13.61 10.38 8.85 32.84 1655503832.2610474
-0.11 -0.11 -2.04 -2.26 13.0 9.03 8.36 30.4 1655503832.2643335
-0.1 -0.12 -2.04 -2.26 13.06 9.09 7.81 29.97 1655503832.2676046
-0.1 -0.12 -2.04 -2.26 12.21 8.97 8.61 29.79 1655503832.2710557
-0.11 -0.11 -2.04 -2.26 13.06 8.48 8.73 30.27 1655503832.2742586
-0.11 -0.11 -2.04 -2.26 13.31 10.74 9.16 33.2 1655503832.2776284
-0.11 -0.11 -2.04 -2.25 13.55 10.01 9.52 33.08 1655503832.280823
-0.11 -0.11 -2.04 -2.26 14.28 11.29 9.46 35.03 1655503832.284251
-0.11 -0.11 -2.04 -2.26 13.61 10.31 10.13 34.06 1655503832.2875829
-0.11 -0.11 -2.04 -2.25 12.57 8.97 9.64 31.19 1655503832.2908654
-0.11 -0.11 -2.04 -2.26 11.41 9.34 8.24 28.99 1655503832.2942042
-0.11 -0.11 -2.04 -2.26 12.7 9.03 9.83 31.56 1655503832.2974951
-0.11 -0.12 -2.04 -2.27 13.79 10.5 7.14 31.43 1655503832.3008506
-0.11 -0.12 -2.04 -2.26 13.73 10.19 8.79 32.71 1655503832.3041453
-0.11 -0.11 -2.04 -2.27 13.43 9.7 9.95 33.08 1655503832.307456
-0.11 -0.11 -2.05 -2.27 13.61 10.13 9.03 32.78 1655503832.3107793
-0.11 -0.12 -2.04 -2.26 12.21 9.83 9.03 31.07 1655503832.3140786
-0.11 -0.11 -2.04 -2.26 11.84 9.09 8.48 29.42 1655503832.3173845
-0.11 -0.11 -2.04 -2.26 11.84 9.16 8.36 29.36 1655503832.320707
-0.11 -0.12 -2.04 -2.27 12.7 9.03 11.11 32.84 1655503832.3240294
-0.11 -0.11 -2.04 -2.26 11.47 9.52 9.28 30.27 1655503832.3273215
-0.11 -0.11 -2.04 -2.27 12.39 10.8 9.64 32.84 1655503832.330639
-0.11 -0.11 -2.04 -2.26 11.29 8.91 9.64 29.85 1655503832.3339336
-0.11 -0.11 -2.05 -2.27 12.88 8.61 9.52 31.01 1655503832.3372931
-0.11 -0.11 -2.04 -2.26 11.41 9.89 10.38 31.68 1655503832.3406236
-0.11 -0.11 -2.04 -2.26 12.33 9.46 9.7 31.49 1655503832.3439057
-0.11 -0.12 -2.04 -2.27 11.78 8.24 8.48 28.5 1655503832.347264
-0.11 -0.12 -2.04 -2.26 13.12 10.44 9.09 32.65 1655503832.3505836
-0.11 -0.11 -2.04 -2.26 12.82 9.83 8.91 31.56 1655503832.3538818
-0.11 -0.11 -2.04 -2.26 12.33 9.95 8.67 30.94 1655503832.357184
-0.11 -0.11 -2.04 -2.26 12.88 9.09 9.34 31.31 1655503832.360519
-0.11 -0.11 -2.03 -2.26 12.27 9.16 8.73 30.15 1655503832.3642886
-0.11 -0.11 -2.03 -2.26 13.43 9.46 9.16 32.04 1655503832.3671954
-0.11 -0.11 -2.04 -2.26 13.06 10.5 9.64 33.2 1655503832.3704991
-0.11 -0.11 -2.04 -2.26 11.17 10.13 10.93 32.23 1655503832.3737957
-0.11 -0.11 -2.0 -2.23 14.28 11.54 11.05 36.87 1655503832.3771353
-0.11 -0.12 -2.04 -2.26 14.22 9.09 9.58 32.9 1655503832.3814616
-0.11 -0.11 -2.05 -2.27 11.41 10.62 10.01 32.04 1655503832.383721
-0.11 -0.11 -2.04 -2.26 13.49 10.19 9.77 33.45 1655503832.3870745
-0.11 -0.11 -2.04 -2.26 13.98 9.4 9.52 32.9 1655503832.39033
-0.11 -0.11 -2.04 -2.26 12.02 9.22 8.36 29.6 1655503832.393774
-0.11 -0.11 -2.04 -2.26 9.83 10.38 8.3 28.5 1655503832.3969302
-0.11 -0.11 -2.04 -2.26 12.27 10.93 8.97 32.17 1655503832.400273
-0.11 -0.12 -2.04 -2.26 11.96 10.93 9.34 32.23 1655503832.403868
-0.11 -0.11 -2.04 -2.26 12.33 8.79 9.89 31.01 1655503832.4065633
-0.11 -0.11 -2.04 -2.26 11.29 9.16 9.89 30.33 1655503832.4100468
-0.11 -0.12 -2.04 -2.26 11.17 10.13 8.36 29.66 1655503832.4131348
-0.11 -0.11 -2.04 -2.26 13.49 9.52 8.42 31.43 1655503832.4165916
